-32.5932,-23.6583,-34.6812,-5.96891,-38.2408,-54.5713,-13.3577,-38.5906,-14.4904,-46.996,-12.9644,-29.9639,-48.6037,-27.0938,-34.9949,-29.8725,-32.5503,-13.8344,-39.0233,-30.373,-31.4234,-52.7721,-6.94453,-41.1537,-5.65461,-41.1822,-33.2688,-23.5668,-38.3815,-23.4815,-33.1242,-10.9476,-38.796,-31.9095,-20.5409,-50.6491,-10.9548,-47.5634,5.14137,-32.7597,-43.7169,-28.2558,-35.824,-7.27567,-43.2758,-19.6879,-34.1005,-34.9755,-14.7218,-40.2718,-111.453,-36.7397,-96.1329,-58.9503,-73.7132,-132.004,-49.8543,-111.535,-29.2271,-95.469,-57.0752,-71.1181,-126.518,-45.9113,-111.151,-40.4312,-92.4036,-64.2958,-70.594,-107.678,-48.0404,-110.624,-43.3957,-87.3997,-58.5969,-61.2101,-121.087,-51.4399,-101.637,-32.6662,-72.341,-89.9817,-61.958,-111.612,-36.9751,-85.2956,-65.9361,-67.8832,-82.5026,-50.3142,-99.7924,-83.7352,-81.562,-51.9024,-54.7333,-71.6522,-80.5641,-91.1085,-71.6756,-74.1535,-95.2423,-29.3067,-87.704,-41.5865,-57.9956,-125.593,-43.1715,-101.038,-14.781,-81.0857,-72.8303,-60.6341,-114.048,-31.4916,-106.02,-19.8786,-83.3287,-63.8525,-61.0467,-116.813,-43.8427,-103.669,-27.5716,-87.5596,-70.1148,-71.1363,-117.101,-41.2306,-104.293,-24.3316,-87.887,-60.1354,-68.2098,-111.159,-34.0616,-91.8598,-35.5303,-78.0706,-48.0031,-49.0196,-101.449,-57.1239,-89.2482,-36.2687,-68.0917,-43.5854,-78.9654,-101.259,-55.9562,-72.902,-120.405,-37.1141,-106.134,-60.189,-80.6456,-155.222,-52.3806,-125.947,-30.8904,-105.366,-57.5029,-79.5503,-144.059,-51.7851,-127.314,-43.8539,-103.882,-58.9522,-76.4136,-142.319,-56.1181,-123.117,-46.154,-100.884,-57.1754,-80.1469,-139.283,-57.3638,-122.086,-40.5001,-97.6629,-65.5966,-75.5582,-131.737,-46.7978,-108.541,-48.4094,-86.6716,-58.7604,-68.0559,-122.295,-73.3311,-106.099,-42.4138,-82.7033,-52.8909,-101.584,-121.366,-69.9783,-98.3668
-105.355,-95.1426,-99.3438,-86.1092,-114.658,-75.8681,-90.5818,-121.603,-88.7905,-116.584,-49.1396,-81.1468,-92.8804,-58.7718,-106.507,-70.1536,-100.661,-63.7709,-79.2154,-103.916,-65.402,-99.2201,-109.372,-71.5582,-95.6706,-73.4223,-87.0657,-108.339,-81.3521,-91.4922,-91.9493,-76.0176,-86.5441,-65.5948,-104.15,-69.1261,-70.3155,-98.2385,-84.0531,-70.7662,-130.132,-76.2157,-100.515,-96.9266,-69.3187,-105.591,-50.1657,-94.7428,-118.196,-85.7222,-54.1882,-37.2631,-45.8278,-71.7068,-34.4462,-53.2708,-21.8496,-61.6979,-37.3732,-46.6078,-69.7224,-34.0556,-73.0525,-18.5296,-56.6489,-34.2278,-41.554,-74.0967,-24.4684,-70.4886,-11.3063,-51.6531,-42.3632,-37.073,-73.36,-23.4286,-62.7464,-38.1464,-50.4272,-40.2086,-36.5363,-53.9667,-51.8562,-61.2166,-35.2053,-44.8075,-16.4608,-47.8134,-64.4631,-41.5228,-54.9438,-11.4353,-56.7003,-30.0335,-44.2113,-65.2882,-30.0756,-53.3352,-30.9714,-58.5821,-82.6133,-16.7829,-70.5728,-97.8132,-57.6094,-69.1402,-36.5571,-92.0306,-39.7418,-76.8792,-83.7967,-54.0907,-88.2407,-51.9638,-70.256,-48.7762,-64.0621,-97.3764,-41.6618,-75.4323,-53.4062,-70.0113,-75.2273,-45.7719,-79.7408,-41.7514,-78.8506,-83.8653,-55.4352,-59.738,-45.3481,-87.8078,-52.145,-68.6221,-71.5428,-43.7,-55.9652,-60.4479,-78.7119,-63.6585,-61.5747,-51.7524,-39.2825,-51.534,-77.159,-81.9818,-51.837,-58.8515,-53.5446,-61.7863,-89.8295,-27.5001,-82.5371,-78.549,-71.149,-57.8332,-50.2043,-104.993,-31.8551,-84.5285,-74.3254,-62.4445,-93.876,-39.8771,-71.1102,-34.8136,-66.0717,-89.4851,-44.387,-76.9079,-37.3173,-73.1807,-54.4987,-52.2586,-78.9604,-49.7517,-86.5441,-65.8845,-67.8031,-42.9367,-62.6844,-79.59,-55.7843,-78.5855,-53.3501,-57.468,-43.3568,-53.0562,-86.7803,-46.3204,-73.5475,-37.0092,-52.0929,-60.2259,-55.0734,-93.3471,-36.3248,-75.9874,-64.9732,-58.8769
48.9084,15.1949,56.9254,18.3183,18.8602,37.1034,17.8602,62.7917,23.6036,21.8909,-6.26523,14.0628,43.2481,11.1327,24.8848,8.30993,21.9313,1.94951,16.6817,54.4428,11.6559,32.8431,9.73505,23.0477,3.83582,15.6174,55.496,19.4971,23.1695,11.6928,15.0739,4.73265,23.4686,52.3057,11.0858,29.9837,9.92085,25.8438,19.3463,22.767,34.3108,21.4822,29.62,21.5922,26.7153,23.8573,15.368,29.3862,30.9877,26.8948,-12.4742,-1.49117,-6.56669,-42.8029,-3.27288,-39.1835,-3.02246,-15.2503,1.01526,-7.05159,-43.9515,-3.95975,-18.4089,1.55406,-13.9819,-19.2977,-5.38077,-51.798,-1.8289,-15.4652,3.43758,-10.5809,-26.5069,-4.79617,-51.6589,0.177686,-14.4144,-11.3262,-7.20388,-24.5279,1.77053,-61.5649,-10.7431,-8.97267,-3.80908,-0.170379,-35.8967,-3.51352,-41.2144,-6.04996,-4.5484,-36.0816,-4.42163,-12.9991,2.5261,-33.8923,-35.4039,-3.07169,-15.9854,2.44279,-28.7139,-4.03409,-23.3425,-47.8907,-10.3589,-39.8971,-8.36731,-26.083,-3.56126,-19.7079,-90.4211,-2.67339,-28.8301,-0.171579,-22.588,-4.59313,-5.39258,-78.7536,6.10497,-23.9879,-5.82739,-11.7191,-20.1685,-0.133537,-75.9099,-3.01607,-18.1224,-20.6336,-9.63493,-18.4811,-7.83406,-70.1064,-19.4288,-11.8213,-13.8723,3.87471,-43.9881,-13.9295,-58.8117,-10.5939,4.87064,-47.2958,14.3539,-39.5183,-8.37542,-49.1346,-52.2483,8.7656,-39.8487,15.6694,20.102,16.9334,21.6971,-45.6384,17.9248,-10.1261,11.1677,15.0682,16.4625,19.1498,-47.4238,19.7945,13.071,19.3974,15.8912,-10.1422,27.8119,-49.5628,25.2517,17.5194,14.6693,26.402,-13.1349,29.9245,-48.8783,16.8666,24.7987,5.54397,29.8099,-15.1842,21.1723,-56.1313,8.77764,28.5729,9.75674,31.8184,-22.9447,19.629,-39.5169,8.575,30.4422,-22.5726,34.5975,-2.47149,22.8229,-33.1575,-21.3269,30.8512,-3.27792,35.9431
38.8058,24.3859,0.55404,5.19959,44.4671,2.8471,24.7646,32.108,15.3633,51.4508,-24.1321,39.0517,23.3303,-1.92771,44.9113,-0.764747,55.4352,-11.6096,14.2469,61.5841,-14.1972,40.3695,7.0663,29.7015,51.2736,-17.8292,38.9652,18.9485,-10.8507,59.6516,12.3778,15.5476,30.914,9.13514,26.8814,25.1124,11.0944,-1.20003,45.7712,-7.71444,6.53922,31.9196,3.6774,29.7574,11.4564,26.8405,-23.8765,20.7649,59.7059,-13.9662,-5.51077,9.09394,-5.20924,-0.655824,-2.80045,-13.566,-0.895663,-1.1089,12.4631,-4.51925,0.676873,-0.897179,-4.21259,-1.8035,-5.75103,20.8378,-8.36361,-4.15961,-10.6156,-5.05746,-9.61895,-12.4035,18.3094,-13.3233,-5.4216,-11.4338,-12.0876,4.26631,-9.48664,21.7903,-6.95406,-24.858,6.5449,-5.82185,11.4646,-4.63074,0.235515,3.81658,-18.5435,6.85262,-9.20299,-6.34648,0.623274,5.45113,2.28732,-20.1939,-2.61999,-8.72148,5.01077,2.46072,-15.7516,-10.5372,-19.8788,-16.7683,-20.1625,6.07552,-15.0755,-21.9431,-15.4974,-21.9702,-10.0299,-24.0802,9.56038,-30.2404,9.86633,-18.9302,-28.3297,-3.98683,-25.3785,10.3264,-18.7774,-28.3193,18.3806,-24.4905,1.24733,-12.9655,-30.3658,12.2363,-29.028,23.0614,-12.6733,-43.3924,3.88964,-28.9636,16.633,-26.3323,-13.6211,8.39416,-37.9031,4.94325,-28.4964,26.7289,-21.3873,-7.99434,4.08038,-39.8001,12.128,-26.0385,25.8303,-28.9102,-22.7081,-13.4764,-21.8991,-6.53861,-19.4788,-2.33983,-14.2122,-19.404,-10.8692,-21.6589,-7.44073,-21.924,9.74957,-26.1622,7.92767,-4.26532,-32.4222,-5.81625,-29.7934,6.05038,-16.0284,-31.5312,15.2817,-27.0062,3.29393,-12.4253,-29.4193,1.07065,-27.5441,21.9717,-8.48472,-51.6743,-6.59419,-21.9977,12.5178,-16.3808,-33.5664,-3.2962,-35.8872,4.86401,-15.2962,9.15463,-11.641,-17.9874,1.41127,-33.9228,-2.29566,-16.3538,17.4685,-15.9999
-20.6859,-59.6086,1.67626,-22.2981,-74.9565,8.61555,-56.9178,13.154,-20.6929,-70.7416,-26.4848,-55.4322,-7.52805,-38.4434,-61.5166,-27.3728,-58.9722,-15.0736,-50.777,-10.653,-22.7837,-58.9332,-50.1198,-53.8897,-19.5645,-31.702,-4.98123,-43.3162,-68.2936,-18.0293,-33.8867,-14.5585,-42.8329,-14.5493,-37.2937,-38.0149,-19.0205,-55.7421,-19.7701,-41.247,-72.6085,-14.9396,-53.8985,-17.5542,-26.1461,-59.6768,-19.7495,-38.0183,-37.9317,-29.1586,9.81226,18.6432,6.89858,30.0787,2.03745,27.5081,2.73208,13.9308,19.3507,7.95939,32.2167,7.08255,18.1752,1.94297,14.6058,32.9629,8.47484,29.7934,5.13796,12.7472,0.177804,10.1999,27.9632,6.85223,27.6107,2.59612,14.4704,-7.95081,9.17712,28.1082,5.98807,37.0154,-2.78728,16.1421,-6.97086,10.6106,37.6706,5.59976,25.985,-4.1888,13.8857,12.6979,7.20216,25.3487,0.587491,25.3819,10.3746,13.9941,0.709446,5.72626,29.6149,-3.62032,17.7656,60.9682,12.8343,42.0049,1.03733,24.8607,37.2359,22.5271,57.8924,9.00506,27.4631,39.866,16.2997,40.534,12.2567,39.9226,0.244546,16.0182,40.7412,13.833,41.3425,2.86157,32.5611,9.66353,22.1064,47.4546,13.595,43.6801,12.1584,39.8752,27.2143,20.1687,45.0029,5.0768,37.6421,23.3936,26.5934,50.0301,2.14809,28.6422,-8.41442,23.3408,52.2362,20.1154,47.2473,-5.00093,23.3592,31.2835,-11.7166,-8.49243,-13.7552,11.8191,-11.7797,1.3821,-7.38115,-11.4063,-6.58616,-11.0453,15.3115,-8.373,-18.2272,-5.9156,-16.4894,18.7375,-12.0326,-0.78465,-10.9206,-20.998,3.84626,-12.8197,1.15927,-14.8937,-3.12599,0.399606,-14.0052,-10.8219,-13.5455,2.54291,-1.94846,6.98233,-2.83615,-15.1714,-10.9002,-13.8419,10.8121,-2.90791,-3.35074,-3.96261,-17.0656,1.3999,-16.3882,-1.09849,-5.04693,-6.54788,10.1516,-18.4791,-7.42826,-16.6142
-11.6926,26.9647,-14.5838,9.89069,21.5442,0.227722,13.6832,16.0014,-10.2285,11.3109,-8.69474,-6.30168,63.614,-5.37474,-0.436385,4.20441,21.9334,-3.87122,6.34864,28.4013,-5.37901,1.16431,55.8826,-13.1717,34.2874,-25.9154,10.4342,42.0329,-21.1449,13.4675,13.5197,12.4859,20.5191,-16.6967,3.42178,5.39775,0.126058,18.9024,20.9166,7.67205,15.1004,-15.0362,6.20711,12.3802,-11.2253,10.9411,-10.0921,-9.98817,17.84,-5.73854,4.79309,6.45681,7.11008,-1.88806,5.25737,8.83401,1.88012,6.18343,6.34542,9.96508,-2.65899,5.57117,12.0405,3.32678,8.3229,-22.2957,7.50789,21.4961,3.80699,16.2019,-0.308802,5.9774,2.40896,8.44548,21.573,2.31874,7.27809,15.0092,5.38151,-0.554534,2.34868,15.2532,15.7672,-0.479502,7.00437,-1.40581,-5.18466,-6.78575,14.0777,13.2896,5.48849,-11.155,2.48386,4.84627,4.1119,27.3514,4.36015,13.7578,-5.54809,8.29492,-31.6062,-5.35564,-21.1868,-19.5424,-19.8147,-24.8132,-10.2574,-26.9551,-25.7826,-22.4326,-12.2868,-14.9731,-18.9133,-26.7516,-9.73018,-40.6707,-11.2902,-2.13373,-5.24369,-7.98886,-40.4052,-12.9244,-35.2346,-6.64859,3.47617,-27.1754,-18.2312,-38.7492,-11.2457,-33.7144,-29.7883,-5.50665,-20.9896,-12.7257,-34.9494,-6.72727,-32.659,-21.4212,3.35564,-33.5542,-6.33402,-23.6345,-2.55954,-27.094,-38.8601,2.88977,-29.4405,-4.67409,-25.5934,-24.5208,-18.8608,-0.735756,-10.906,-30.1134,-9.58928,-12.2275,-8.5238,-20.1596,-3.94651,-11.5725,-31.7282,-9.7191,-6.56944,-4.49466,-3.21665,-52.015,-5.54227,0.567205,-1.40277,0.105934,-24.5441,-8.61106,-23.2783,0.38079,6.40034,-25.4373,-11.7918,-0.786341,-7.90972,-22.8286,-29.5427,-1.24958,-0.204452,-13.1128,-4.07402,-11.0076,-25.9078,-25.7735,2.78803,-1.43559,-9.69813,-16.5132,-4.0557,-19.6495,-19.7034,7.78196,-17.9234,-4.0193,-16.0089,-1.03738
3.37383,41.5103,4.2832,49.2613,32.5093,34.6139,17.383,1.10681,31.9066,24.3563,48.9842,2.67056,70.1212,14.0756,9.57815,57.8001,20.3978,34.9249,19.9607,1.94437,53.5231,14.1072,78.0647,1.7037,24.757,44.4674,-0.08527,64.6366,18.9822,9.96219,44.9787,20.7184,58.0668,-6.56825,25.7013,2.20845,12.4752,73.7032,-14.1196,56.8384,70.952,-5.582,58.7047,-10.2093,33.0376,7.89948,44.0175,33.3031,4.14639,53.0332,7.85267,35.7351,1.29293,-6.99593,-1.26445,7.73398,-3.40449,1.23597,30.2253,-0.852991,-5.3849,1.57442,4.20904,0.0961426,4.79339,37.316,1.05784,3.6142,-2.7877,8.55734,-3.6094,0.255888,41.9585,-2.97269,-1.02478,-8.60894,-4.31583,21.5589,-8.9133,34.9085,-11.8146,-8.44802,18.6604,-7.94191,21.3831,-12.6078,32.4306,13.0202,-13.1299,16.8271,-15.6253,21.128,11.9359,25.3808,5.42173,-19.7537,21.3702,-17.3704,12.8434,5.53497,-26.5647,-12.8321,-31.2845,-17.6241,-22.41,-23.0843,-17.6482,-31.7131,-11.1934,-26.0601,-21.9401,-21.6201,-32.7367,-20.7426,-31.7448,13.5245,-31.9167,-37.8749,-27.7133,-40.5557,4.87553,-37.8913,5.68422,-36.4993,-42.4583,2.18535,-44.6267,-2.81926,-40.6775,5.50632,-2.60956,-49.8649,2.17537,-48.4383,-2.81754,-40.4983,-8.15081,-0.297481,-49.1085,0.435744,-46.121,-7.35522,-36.0076,-5.73435,-0.680974,-45.422,-1.82413,-43.4668,-1.78934,-36.1644,-6.46743,-5.60704,-12.7945,-16.8965,-10.5188,4.39348,-9.01895,-12.8301,-4.56493,-8.94961,-13.9623,-8.74371,-12.301,-10.2723,-11.2262,25.3799,-17.1963,-25.2791,-18.151,-19.9388,17.374,-19.4048,20.5454,-20.1382,-28.4627,12.1879,-24.2431,9.61061,-24.183,16.6738,7.79495,-34.3555,11.3563,-31.6348,6.73074,-27.9044,10.5455,2.268,-39.5442,12.176,-31.2005,16.2359,-23.8055,10.2222,4.53525,-37.476,25.2403,-32.8226,13.0636,-27.4062
-60.1495,-87.0818,-38.9208,-44.4202,-111.131,-71.3613,-84.8485,-71.7118,-48.3753,-117.266,-21.3615,-86.7668,-63.2666,-56.2665,-106.453,-41.503,-109.508,-10.9548,-77.0173,-79.5642,-32.4122,-99.1063,-61.8773,-73.7796,-87.4476,-35.6979,-60.6303,-63.4816,-68.4179,-86.8493,-75.5146,-61.3388,-69.2444,-34.0681,-86.5311,-79.9108,-52.9483,-71.386,-58.5311,-41.4555,-92.6774,-59.3364,-68.3083,-59.4163,-43.3239,-98.7016,-23.9051,-69.5928,-85.2671,-48.5955,-5.71623,-8.1609,-6.90731,27.9704,-5.82776,-1.89884,-3.87353,1.47611,-4.46102,-1.82539,31.7772,-2.87867,3.33461,-3.73803,-0.0200731,-5.15125,-6.6953,40.7761,-13.4388,13.8454,-11.8208,-6.30616,9.45269,-11.3972,41.3639,-12.7625,-5.22136,27.0483,-4.64326,11.601,-8.10931,-4.39776,28.9062,-4.33307,30.1208,-4.02666,-37.1502,9.89995,-2.98075,32.0156,0.98309,-17.034,16.4685,-30.7615,19.4418,2.14637,8.65267,5.96487,-5.69972,21.9873,7.76233,0.954735,8.28618,4.7801,0.701118,22.3008,5.71417,13.3598,-23.3557,9.76946,16.8664,8.77127,26.6848,-21.1007,30.4793,-17.2272,16.8248,19.5931,12.0775,30.7653,-13.7852,19.5356,2.78868,13.8093,18.7091,8.12323,14.0783,0.719279,13.8299,0.172183,10.017,0.799605,27.3523,12.5258,-1.67001,10.7123,-9.17401,31.4096,3.24167,1.95311,15.5718,8.17817,15.4448,-4.07912,6.22408,4.18383,10.4806,18.6778,10.2193,-9.87393,-11.8804,-11.0828,-8.02003,15.6737,-6.68663,7.08512,-3.3429,0.976328,-3.04926,-1.67952,18.939,-2.98077,11.1451,-5.21007,6.89134,-7.62866,-7.21666,26.4721,-11.0061,3.74741,-11.1698,-9.25566,7.28582,-10.4184,28.612,-10.4859,-7.20737,7.85104,-4.67234,12.1836,-3.81376,-6.17127,14.7731,-1.36278,12.908,-0.438087,-25.2982,-0.939388,-4.9139,17.6205,3.44049,-11.9878,2.47154,-20.2139,7.81908,2.54749,-5.36161,10.1972,-1.83697,9.86808
-20.8344,-44.7372,-77.2282,-4.90244,-40.3163,-63.8105,-13.0324,-48.6615,-7.00333,-44.2133,-29.1341,-26.6055,-27.3707,-64.4118,-11.2171,-43.128,-2.77252,-39.5414,-64.5019,2.66249,-34.2938,-42.145,-13.1761,-26.787,-27.5156,-54.5747,-14.7018,-20.7584,-48.8906,-48.5804,0.453382,-64.3963,-7.25074,-28.3512,-51.5433,-27.0346,-48.3655,-51.7585,-10.744,-32.6903,-26.1366,-52.9293,-4.33878,-48.6785,-28.1025,-22.6149,-54.2558,4.07381,-54.7622,-45.5995,37.7282,28.3271,30.3593,57.1044,21.5767,33.4272,13.7543,37.0261,25.5886,24.1974,51.8772,18.0056,42.3755,9.88682,34.0017,40.8933,28.3276,24.7721,23.7974,38.1088,16.2536,40.6293,13.612,31.843,26.5539,28.6367,50.5734,-11.9357,41.219,15.332,36.7723,49.572,-1.34941,54.9494,-9.4679,42.6959,32.4961,35.7951,59.0589,-8.61813,44.5125,13.3897,33.5518,34.3591,19.819,48.2218,6.14469,34.2327,16.8878,27.0567,-0.541049,2.13038,1.98002,-10.4432,0.300513,-4.77185,6.73807,5.31802,-22.2862,6.01767,-9.33367,12.2027,2.2775,-15.8596,8.88115,-13.8179,18.2635,-6.53435,16.869,6.01044,-15.1771,15.6978,-7.99087,12.2527,-11.5293,4.18454,6.28629,-10.3099,9.98883,-11.8503,3.29183,-9.09697,19.7102,5.36408,-13.5373,8.1507,-10.5524,21.2363,-6.76587,-8.61955,11.2547,-15.2502,12.8165,-7.75689,-5.65803,-2.96572,-11.8715,15.4564,-9.94253,-10.4381,16.3755,6.99868,12.987,24.7222,11.3992,-1.06088,7.94786,12.6485,4.67399,6.37711,19.3253,6.48803,4.94967,5.77651,2.65239,16.9868,12.213,-11.7344,13.3741,9.1163,7.85621,19.4717,-14.7128,17.091,-8.27021,16.6628,25.8259,-21.06,25.5139,-8.80137,21.4746,16.7923,-12.5497,30.9686,-18.1674,27.4179,8.71163,17.5442,27.0432,-19.3295,22.2531,-4.75017,15.1395,11.1633,4.37698,15.5946,-4.67874,12.6922,2.30387,9.91111
-0.276657,-4.72837,-26.2911,26.6977,-12.7672,-0.173778,4.89554,-19.5206,29.8763,-15.4428,-15.5145,-9.67604,6.82081,-35.2286,-5.97275,-12.3617,2.47182,-21.0571,-37.8637,1.87637,-14.1154,-17.3756,-8.29267,-10.363,8.82535,-25.1072,-3.99666,-3.74786,-37.2735,7.13652,-10.4201,-13.4287,14.3154,-15.573,-5.09841,-22.0054,-5.80475,-13.2071,-22.4036,-4.52236,-8.66276,1.98597,6.66296,-45.592,4.31919,-12.6931,-14.2827,17.9406,-14.8799,-9.77946,-35.133,-49.7309,-23.2999,-56.0716,-17.1234,-38.8405,-10.5463,-36.923,-46.0945,-20.8904,-53.1315,-18.7064,-42.3546,-3.03203,-29.2944,-73.6789,-14.0768,-53.4939,0.827582,-57.8829,11.0082,-16.9891,-77.9713,-11.2937,-54.0277,-1.92369,-29.0522,-14.7183,-22.7558,-83.8952,-16.3231,-36.7858,-21.887,-32.914,-17.8299,-24.019,-60.5439,-19.9328,-38.5984,-15.5951,-21.2461,-18.4905,-24.9515,-64.5331,-9.84876,-34.7529,-51.5499,-20.452,-25.3597,-17.6372,10.4586,-0.111233,6.97238,22.9407,4.722,16.3495,2.41812,11.8986,0.647493,8.6082,30.8238,1.75057,9.44263,-1.85512,5.12306,18.5885,-0.758583,20.0719,-5.0781,3.08844,18.1212,2.34898,11.8656,-4.32995,16.7957,18.9268,3.98082,10.2332,-1.82385,7.71326,19.3008,15.0009,11.7535,-2.04157,6.78529,-5.57499,11.3369,11.7235,12.4623,10.8641,-3.25739,13.6856,-4.88703,13.7859,13.1924,13.5331,20.4715,-3.37298,15.1471,-5.55113,-25.6688,-11.2126,-21.0037,8.29095,-20.0039,-12.8334,-15.2327,-22.1917,-6.20785,-15.7618,13.0261,-18.039,-21.5481,-9.24522,-18.8476,-13.8176,-16.8921,3.1048,-12.8633,-21.1159,16.2204,-16.2742,-23.891,-19.1728,-2.50158,9.58736,-20.4039,-2.42214,-24.1721,-28.516,4.09503,-11.0082,-2.0143,-27.2841,-1.66851,-23.0569,-35.1554,8.27105,-15.3972,6.84152,-14.3986,-29.1335,-8.06905,-33.2949,22.0045,-3.45235,-21.2356,-7.30653,-32.4035,3.72442
